"1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010"
34,48,24,12,54,74,76,174,82,127,101,64,62,76,76,82,96,84,80,62
20,54,33,12,56,50,38,122,114,164,86,94,34,112,64,98,76,94,104,73
24,30,34,12,78,44,52,50,94,82,118,49,48,102,60,82,98,121,58,32
30,20,12,4,16,20,18,12,46,34,30,18,14,66,16,34,70,30,24,14
22,34,18,12,28,40,29,46,76,52,46,42,34,64,54,40,34,66,36,36
34,55,18,20,42,48,38,62,121,50,94,35,52,60,58,66,87,72,36,42
36,66,14,14,36,40,33,52,100,44,93,54,72,68,32,69,72,96,28,54
34,33,26,24,34,59,27,33,48,38,90,46,36,44,16,30,50,50,10,14
27,42,34,38,36,50,48,78,87,100,113,77,50,68,48,81,86,102,30,50
30,30,10,18,46,28,50,98,92,100,70,94,22,60,44,42,57,86,26,26
18,38,4,14,34,44,52,100,68,122,57,28,57,44,36,65,81,50,42,68
32,22,12,26,36,32,12,38,66,72,40,32,60,30,40,68,115,60,37,42
22,10,23,26,18,28,20,34,44,68,32,20,47,40,58,99,50,48,16,18
30,28,46,66,71,52,38,58,99,80,58,48,40,42,57,90,62,40,28,44
14,16,20,22,12,18,22,20,44,26,34,20,44,25,16,44,70,20,30,24
30,34,14,51,40,40,30,40,64,28,38,44,22,38,30,38,68,54,50,50
20,26,30,22,70,32,22,0,65,59,53,22,55,26,18,48,30,36,40,36
10,22,8,8,52,55,30,38,89,45,76,38,66,48,22,61,52,67,30,28
34,50,44,36,20,58,44,84,86,100,52,105,51,38,48,21,63,62,26,32
22,25,26,16,52,22,37,157,80,88,79,91,73,56,46,64,51,176,60,48
66,34,10,26,26,14,64,124,120,56,72,133,40,76,58,61,83,84,48,37
34,32,16,20,36,48,31,66,56,73,46,108,36,68,60,52,46,68,52,24
22,46,28,30,20,42,14,64,85,26,36,37,38,46,30,68,88,36,34,0
22,52,32,38,28,31,26,46,60,35,30,28,56,46,28,50,51,36,30,10
6,6,2,14,12,46,24,72,64,54,72,8,67,62,59,66,56,10,14,20
6,12,4,13,14,40,36,28,59,86,44,20,42,22,46,59,60,32,46,18
30,14,18,26,22,44,28,42,74,122,58,44,34,24,12,32,54,22,22,20
16,18,12,11,15,20,20,32,74,74,46,18,34,40,70,59,30,24,18,24
8,8,8,10,33,48,54,34,62,142,104,16,50,44,46,74,50,32,32,15
4,22,2,46,65,22,67,66,94,188,119,36,47,40,103,70,65,16,22,24
10,60,12,12,34,38,40,60,66,126,34,52,94,56,52,83,68,36,24,40
24,70,38,25,65,38,56,42,28,92,22,12,66,28,32,42,56,24,12,26
72,64,14,42,46,54,71,90,103,116,78,22,80,32,63,30,38,22,22,4
18,24,16,44,56,44,65,66,146,213,90,82,83,30,63,52,41,20,42,26
44,80,17,15,42,36,58,16,132,220,78,76,56,90,58,111,52,62,8,38
24,24,6,12,28,48,22,22,28,34,30,26,24,28,38,44,30,44,22,8
21,8,2,6,4,10,28,14,27,28,26,6,10,14,26,12,6,22,8,4
74,113,59,22,51,52,48,72,98,150,68,55,62,48,44,65,72,47,28,10
28,81,14,38,24,69,76,82,102,233,110,104,64,82,64,46,46,58,54,29
16,28,4,6,36,38,28,36,60,38,76,70,30,66,80,60,52,84,52,28
22,36,22,32,36,36,16,109,44,118,40,60,54,52,52,30,71,77,16,24
24,89,18,10,10,46,34,52,50,144,34,68,23,88,30,30,66,62,38,20
18,82,14,8,8,62,28,36,62,40,38,38,44,32,42,20,34,28,22,18
24,71,20,28,30,76,46,14,60,48,76,34,20,72,64,72,67,30,6,6
28,44,16,18,18,28,16,12,44,28,50,49,38,28,72,22,28,18,22,20
28,17,18,25,38,50,42,52,54,46,90,48,42,77,106,52,58,46,34,28
38,51,22,40,40,24,44,130,66,78,62,28,30,46,54,70,58,58,48,36
16,48,26,23,38,46,40,83,103,160,114,50,42,42,58,50,38,78,24,26
14,35,30,17,40,38,41,64,52,87,100,56,57,46,54,30,43,56,42,22
46,116,22,32,59,28,46,58,74,84,144,72,80,46,82,54,76,54,30,30
8,22,4,16,34,18,30,22,36,32,28,28,20,8,12,20,32,14,30,20
12,16,2,16,10,22,32,30,34,16,20,8,22,10,71,10,17,14,12,24
44,32,0,16,12,30,6,4,52,8,61,0,24,22,48,18,49,46,26,14
8,25,23,11,18,87,24,74,0,30,46,58,52,34,61,94,61,18,22,33
30,10,24,83,114,44,23,0,0,2,0,0,0,0,0,0,0,0,0,0
12,22,8,16,16,43,10,63,16,40,38,14,48,46,20,22,63,42,28,32
0,2,11,24,10,31,20,30,56,18,30,8,25,38,34,36,33,38,8,30
0,0,0,0,0,0,0,14,14,6,28,0,2,10,30,25,36,10,16,14
2,16,8,6,28,22,2,10,14,6,64,0,8,26,18,16,8,34,26,19
16,32,11,18,6,23,8,10,13,8,12,0,8,14,16,12,6,14,16,28
21,10,12,4,8,18,26,2,0,0,0,0,6,20,2,10,4,0,2,2
0,4,9,0,18,14,8,28,23,14,0,0,16,42,20,8,18,36,0,2
28,49,34,17,40,68,42,40,87,48,47,58,16,41,46,36,29,12,16,22
17,18,0,14,17,12,23,42,50,20,100,20,16,12,22,39,14,21,36,19
4,15,0,10,12,16,2,12,24,12,4,8,4,12,4,10,6,10,14,8
22,43,18,14,42,26,20,22,31,28,36,12,21,23,68,70,47,55,31,38
8,18,10,10,6,25,8,6,20,18,28,22,16,28,34,32,28,38,24,4
6,2,4,12,12,12,2,4,50,30,8,0,10,6,28,10,10,18,12,8
6,16,11,12,14,10,6,14,12,4,10,0,10,32,17,8,14,16,24,28
6,26,10,16,4,26,28,10,20,12,16,32,14,20,24,72,16,22,16,0
4,8,6,10,6,12,0,10,20,8,28,12,8,14,6,52,14,20,12,10
10,10,2,4,6,8,0,10,24,10,22,18,12,18,32,26,16,14,6,2
4,20,4,14,14,10,10,6,20,10,22,4,6,28,24,14,48,10,10,12
12,8,6,6,6,10,0,8,9,10,10,18,10,10,16,34,14,8,8,10
4,14,6,15,12,16,0,34,20,24,30,36,10,28,36,50,34,14,30,41
16,20,8,6,22,16,31,10,26,20,7,30,10,22,22,64,16,20,8,0
4,10,6,6,8,2,2,4,8,6,4,22,8,16,16,35,14,10,0,2
6,6,14,2,18,2,18,8,16,4,16,32,12,20,15,39,6,6,10,8
6,12,2,8,16,34,18,35,23,4,34,57,6,4,36,82,6,14,26,16
4,8,10,7,10,24,0,14,18,16,20,40,29,28,47,117,28,8,14,4
12,10,2,4,14,4,0,6,12,14,10,8,2,6,32,24,8,22,8,4
4,6,2,6,10,14,14,20,54,49,48,36,36,34,18,54,12,14,46,34
4,12,4,6,14,14,16,20,64,24,34,12,29,16,30,28,18,10,18,18
42,40,16,14,16,16,22,18,28,45,26,75,38,32,24,32,62,48,14,12
40,61,8,10,16,26,24,36,46,53,32,70,22,16,8,28,32,58,40,20
54,30,22,32,32,44,44,62,78,50,60,50,38,62,71,108,56,90,54,68
6,40,34,24,20,20,18,47,46,30,34,34,44,50,77,108,40,50,50,25
6,20,10,36,36,34,22,47,60,34,55,36,24,82,28,142,53,54,50,39
4,12,8,4,26,26,38,16,60,62,77,42,28,16,40,52,30,14,30,22
12,32,2,8,19,10,6,30,54,62,66,18,66,43,40,114,72,12,30,66
30,58,26,58,72,71,12,34,20,44,41,22,26,32,29,64,68,42,12,22
22,28,18,38,49,50,32,60,86,52,56,85,40,78,44,123,74,60,36,63
34,30,12,12,20,74,26,68,52,48,38,72,26,68,36,80,42,44,50,34
20,58,6,20,16,30,12,24,36,36,22,32,20,24,30,36,32,22,33,26
18,8,2,42,22,32,18,20,30,37,12,66,30,40,26,52,16,38,12,8
2,32,2,0,44,58,35,28,87,96,91,57,70,20,92,69,37,4,48,28
8,26,16,18,17,8,15,4,42,36,16,16,27,2,28,28,20,46,18,6
12,43,2,14,44,16,34,20,48,31,62,20,12,42,46,58,30,28,22,27
10,24,8,2,2,16,26,6,36,26,28,6,8,22,38,30,11,14,8,18
54,20,22,10,34,30,34,32,30,48,40,50,24,58,36,72,53,84,38,67
30,36,16,20,94,50,20,28,46,38,38,59,51,16,40,42,38,40,26,18
20,16,8,40,24,24,12,28,74,12,30,51,45,56,40,72,44,48,22,14
8,32,2,16,14,32,28,0,82,126,56,70,30,46,42,122,86,78,42,34
40,14,28,8,22,49,4,0,22,52,16,46,16,32,34,36,22,62,28,12
32,43,4,2,16,12,26,0,56,37,36,12,16,36,32,42,43,18,24,27
20,50,14,12,34,46,34,10,61,68,92,60,72,74,88,64,96,68,58,35
16,24,4,16,6,16,17,16,24,40,28,24,41,10,28,36,44,30,14,18
10,12,16,0,8,10,6,8,25,30,34,30,22,22,26,28,14,28,8,12
30,48,19,24,28,46,16,26,103,50,76,50,90,58,96,76,68,70,32,38
49,26,18,18,38,44,44,54,70,70,62,20,44,58,53,84,46,52,6,8
30,71,22,28,90,34,40,108,127,104,70,45,66,76,84,83,71,139,50,42
42,77,58,16,40,56,24,84,94,77,50,98,118,144,124,137,72,134,66,62
54,48,16,10,24,12,20,40,64,52,90,70,30,57,64,80,38,44,26,18
30,104,4,4,56,32,18,54,92,47,127,73,66,72,108,98,62,70,44,40
18,56,24,20,34,26,28,80,74,74,137,120,52,58,120,146,59,76,50,48
50,70,24,28,61,24,28,95,71,78,73,101,80,78,78,128,74,50,33,22
16,20,10,0,17,6,32,6,40,18,42,15,12,30,36,34,20,16,34,26
27,75,20,18,24,40,34,48,56,64,70,110,88,196,74,100,130,88,55,34
42,57,29,34,26,30,36,46,44,34,65,78,94,138,94,83,62,64,26,72
44,28,12,14,24,26,18,34,78,30,47,39,20,22,24,64,14,28,16,10
48,64,14,19,63,30,27,54,82,32,76,93,44,62,82,60,57,40,48,25
0,0,6,5,0,4,2,20,6,2,6,0,4,0,2,6,4,2,10,8
4,14,2,18,4,2,4,6,6,8,8,12,4,0,0,6,4,0,0,2
6,2,2,8,6,0,10,4,4,2,6,4,4,4,6,2,0,6,0,0
2,10,16,6,16,20,16,43,18,14,28,10,12,8,14,8,4,6,12,4
8,6,10,16,12,12,14,24,14,8,12,22,4,10,10,12,6,12,2,0
0,0,0,2,0,4,2,2,0,0,0,0,0,2,0,0,0,10,6,4
14,0,14,17,0,6,31,0,4,0,12,0,2,4,2,2,10,2,14,0
4,0,20,14,0,4,23,2,8,8,12,10,8,6,18,8,20,8,34,12
0,2,4,6,0,18,22,25,22,0,10,4,10,2,2,2,4,2,2,14
0,0,0,4,2,6,2,0,2,2,2,2,0,0,2,2,0,2,0,0
4,2,6,20,8,10,4,2,13,6,0,10,10,8,4,8,12,8,4,4
8,2,10,41,10,34,30,14,22,8,26,35,29,8,8,2,12,10,30,10
6,6,14,20,14,22,36,18,30,14,12,6,22,18,8,23,8,8,50,4
0,2,4,6,0,8,10,6,8,2,6,2,14,2,0,0,4,4,6,0
0,0,2,4,0,2,6,10,6,8,2,2,0,8,0,2,4,4,4,12
22,2,22,6,0,30,16,14,2,16,48,4,22,16,20,6,2,12,14,14
2,0,12,6,0,6,10,0,4,0,2,0,0,0,2,0,6,4,4,2
2,2,14,4,0,12,32,0,2,0,0,4,0,2,0,0,2,0,4,6
10,32,34,30,0,20,36,52,12,28,18,4,24,14,26,8,8,0,10,18
2,4,0,2,0,6,12,4,26,14,22,12,14,8,4,12,20,2,32,4
4,4,12,12,0,2,12,12,8,2,15,14,9,14,8,10,14,20,4,2
6,14,12,12,0,16,22,53,22,20,31,12,4,11,22,14,26,18,10,6
8,8,16,18,0,0,16,14,24,16,22,20,10,22,0,12,6,14,4,2
4,0,4,0,0,0,6,0,0,0,8,2,8,2,2,2,2,0,0,10
0,0,0,0,0,0,40,0,12,0,0,2,0,6,0,14,6,2,4,0
0,4,8,0,0,0,26,10,2,2,0,4,6,17,4,6,18,6,4,0
4,10,12,12,0,10,12,10,14,8,12,4,12,4,2,8,12,14,6,4
12,8,8,0,0,10,16,18,18,16,26,10,12,12,8,10,6,4,4,0
4,6,12,38,0,14,31,18,18,16,10,22,12,12,8,25,6,4,8,6
12,8,22,20,0,10,36,42,18,75,18,18,24,42,34,24,36,18,24,2
4,0,16,20,0,38,10,10,22,12,14,14,16,36,6,4,6,6,36,6
6,0,8,20,0,40,60,22,20,12,16,6,6,18,22,6,10,8,14,0
6,2,12,10,0,6,8,8,14,4,10,0,0,4,2,2,12,0,10,4
0,4,0,4,0,4,0,2,0,0,0,0,0,2,0,0,0,0,2,0
0,0,6,0,0,4,9,0,0,2,0,0,4,2,0,0,0,0,8,6
20,28,12,6,0,22,26,20,24,46,44,14,26,32,18,14,6,16,8,10
26,76,60,60,0,34,56,105,70,60,54,56,39,28,36,54,70,42,40,40
26,6,6,22,0,10,14,12,18,10,12,20,16,14,4,10,24,18,38,26
4,2,12,12,0,4,14,4,14,8,21,10,14,6,18,4,18,2,0,10
4,12,6,10,0,2,8,8,4,4,6,4,0,0,8,6,10,8,4,0
0,8,4,8,0,6,0,8,4,6,4,6,8,8,4,4,8,2,12,8
8,0,10,2,0,4,10,2,10,14,10,12,4,24,14,21,26,12,24,18
0,0,8,10,0,2,2,4,8,8,2,6,2,6,6,10,12,8,10,2
8,6,4,12,0,6,16,24,16,8,8,4,12,4,0,2,4,0,0,0
14,10,6,8,0,34,30,0,10,12,28,26,12,24,32,54,14,24,34,34
4,2,24,2,0,0,33,12,18,2,0,4,12,8,0,23,14,2,8,4
4,8,6,30,0,34,24,0,0,16,6,2,12,10,12,22,10,6,4,4
10,18,14,4,0,10,14,0,0,14,4,4,30,16,4,24,34,40,13,4
10,46,26,8,0,17,60,0,0,18,16,12,27,6,18,16,22,2,14,28
0,8,22,0,0,20,16,0,0,16,23,0,20,4,10,4,0,8,10,4
16,6,10,28,0,24,22,0,0,20,11,14,20,14,16,12,8,12,10,2
2,0,0,2,0,8,0,0,0,0,8,0,28,6,4,4,20,0,4,0
36,0,0,4,0,4,4,0,0,0,0,0,16,10,0,0,14,0,6,14
35,0,6,2,0,0,11,0,0,0,0,0,8,4,6,6,4,0,2,0
16,2,10,2,0,14,14,0,0,34,29,4,0,0,2,0,2,0,6,2
12,2,6,12,0,4,14,0,0,2,2,2,4,2,4,4,8,0,2,2
0,0,2,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7,30,10,4,0,38,18,14,60,10,48,12,39,56,26,2,22,14,8,8
40,24,34,22,0,42,26,38,12,20,30,8,26,12,16,16,28,14,31,18
2,10,8,16,0,4,10,4,6,0,0,18,4,8,18,10,8,8,12,4
28,16,10,12,0,12,2,12,4,18,4,2,10,24,8,10,22,6,12,5
8,8,14,11,0,12,22,14,12,8,8,8,12,4,10,10,4,8,0,8
12,26,22,18,0,20,55,11,24,17,12,36,43,4,10,16,32,6,28,22
0,4,10,8,0,26,12,14,12,4,12,12,34,10,4,8,10,20,6,16
12,29,24,8,0,20,20,42,30,18,38,24,20,4,18,25,14,6,2,18
8,18,6,10,0,16,10,25,30,30,35,22,19,22,12,10,26,4,14,2
4,2,0,6,0,10,10,4,23,4,6,6,2,19,4,12,10,2,6,33
2,30,4,22,0,8,4,35,12,8,24,12,21,4,6,12,20,6,34,12
2,2,2,0,0,10,30,6,24,2,10,6,2,20,17,21,0,4,2,0
2,2,16,13,0,14,43,0,30,11,46,16,18,10,8,18,38,8,20,16
13,10,16,16,0,18,12,12,14,14,16,6,18,22,14,10,18,6,20,16
8,10,6,12,0,32,46,8,30,54,39,10,22,10,14,6,20,8,18,14
2,10,6,18,0,26,26,48,12,0,4,2,4,8,2,0,8,2,16,6
2,10,8,24,0,26,12,8,0,2,2,0,2,2,4,0,4,4,0,0
0,22,6,14,0,6,8,0,0,0,0,0,0,6,0,0,10,4,0,2
6,6,8,14,0,6,16,14,4,8,4,4,20,8,0,0,12,0,8,6
16,4,2,16,0,12,34,4,2,28,10,0,8,8,4,2,8,6,8,8
0,8,4,2,0,12,2,4,12,12,6,16,2,16,6,8,10,0,4,4
0,2,8,20,0,10,22,8,6,10,12,2,6,2,0,14,10,12,4,2
14,30,28,12,0,79,48,38,38,22,114,36,48,38,2,6,12,4,24,8
17,31,30,50,0,36,38,14,36,26,35,33,48,36,12,6,10,30,38,14
10,6,10,12,0,0,12,24,38,19,12,14,6,12,13,4,18,12,22,8
6,7,10,10,0,30,10,27,22,10,30,8,4,11,12,10,20,2,17,2
10,20,16,18,0,11,38,22,8,6,10,8,16,14,6,20,18,10,18,12
16,6,6,14,0,17,26,32,10,2,26,14,18,6,8,12,16,16,8,4
0,2,2,0,0,2,2,2,2,0,8,8,0,2,4,2,2,0,0,2
8,22,10,10,0,22,18,8,18,8,14,12,6,10,16,24,10,2,4,4
12,6,0,4,0,12,22,33,0,4,20,4,18,18,6,18,26,6,14,2
4,12,10,12,0,24,20,30,45,22,22,8,10,26,20,22,20,8,14,4
8,16,12,42,0,50,91,0,62,75,22,10,72,77,56,50,22,2,14,0
14,2,2,2,0,60,52,12,12,18,19,12,35,44,28,30,6,4,4,0
16,10,2,10,0,14,28,12,24,6,0,2,25,34,22,10,24,2,8,0
12,4,4,12,0,6,38,24,14,24,17,4,32,12,2,6,28,12,12,0
16,8,12,28,0,14,20,26,8,16,46,14,22,18,16,10,20,12,14,0
0,2,47,32,0,35,41,6,22,0,2,6,25,22,6,12,32,0,4,36
0,2,10,8,0,8,6,2,4,6,14,6,2,6,6,2,4,6,4,0
8,12,8,26,0,14,36,2,14,4,2,11,49,14,10,17,20,18,12,20
25,14,12,26,0,36,48,40,8,30,15,12,40,4,20,18,34,20,18,13
16,20,30,28,0,22,48,18,18,6,14,4,16,4,4,6,2,2,4,6
10,12,16,40,0,50,62,20,40,28,49,10,20,16,20,23,22,16,24,14
0,2,24,48,0,30,22,0,4,4,8,6,28,2,2,20,2,8,2,24
0,15,12,32,0,50,32,12,4,10,12,0,14,6,0,8,12,6,2,10
0,8,18,34,0,18,32,16,8,8,16,20,10,18,2,10,20,8,14,22
4,2,12,22,0,8,6,0,0,16,42,16,14,22,4,6,4,4,2,2
4,14,4,6,0,22,20,0,0,28,54,24,8,16,2,48,38,2,8,4
4,6,4,2,0,6,17,0,0,12,8,20,2,6,2,14,4,6,24,4
0,0,2,2,0,2,12,0,0,10,10,2,0,2,0,2,0,0,0,0
2,10,6,16,0,10,26,20,0,6,6,4,6,6,6,26,14,16,6,2
12,4,14,16,0,10,22,31,0,10,8,12,10,10,10,10,16,12,24,2
8,6,6,8,0,4,14,0,0,28,18,16,14,18,6,24,16,8,8,26
10,8,6,28,0,32,28,0,0,28,8,16,18,18,8,14,22,12,26,4
4,0,0,2,0,6,4,0,0,32,14,8,4,9,8,6,10,4,2,6
4,2,2,0,0,0,6,0,0,2,6,4,0,0,0,2,2,2,0,0
6,6,22,4,0,4,8,8,0,20,16,8,2,4,12,10,10,6,0,6
0,0,4,4,0,2,0,8,0,2,0,2,6,2,0,0,4,2,2,0
4,0,0,4,0,2,2,0,0,2,4,6,0,0,0,0,6,4,0,0
2,0,6,0,0,0,2,4,0,2,0,2,4,0,0,4,6,4,2,0
4,4,15,2,8,16,0,2,8,0,4,2,2,0,2,2,2,0,2,0
2,10,4,16,8,18,30,35,12,14,4,6,0,5,4,10,6,2,4,2
4,21,6,10,12,13,26,24,8,31,39,43,19,24,16,28,6,16,12,2
10,4,6,20,10,10,20,18,4,10,6,20,6,12,0,10,2,18,4,6
10,6,16,10,8,10,14,16,6,4,10,8,12,6,0,12,8,8,4,2
10,8,8,25,20,18,8,26,12,20,14,12,20,10,12,22,10,8,2,14
4,8,0,4,4,0,10,8,10,6,10,10,0,6,4,6,2,4,2,0
6,17,4,10,2,0,12,12,4,2,6,4,0,8,0,4,8,4,2,2
0,2,0,2,0,0,0,2,0,0,4,0,0,0,2,0,2,0,0,0
10,0,2,10,8,14,4,6,10,12,14,2,12,6,2,0,6,0,2,0
0,2,16,2,8,0,10,18,8,4,20,10,4,8,6,6,4,4,2,0
14,4,8,18,8,10,14,14,8,12,12,12,17,19,8,4,4,10,2,2
2,2,2,12,12,6,16,16,6,8,8,8,6,2,2,2,10,6,2,2
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,0,8,8,2,6,8,2,6,0,6,4,2,2,4,6
2,10,0,2,6,4,8,18,2,2,8,2,2,2,0,2,0,4,0,2
2,4,2,0,12,0,8,8,2,14,8,0,8,6,4,10,6,2,2,0
4,6,8,0,0,4,2,22,4,0,2,6,4,2,0,2,6,4,2,0
12,10,12,14,24,14,20,14,18,18,22,22,24,24,0,14,24,22,4,4
0,4,2,0,2,4,0,0,2,10,0,12,6,0,2,6,2,0,2,0
0,2,2,10,2,12,0,2,8,0,0,10,2,0,0,0,4,2,0,0
0,4,2,6,2,6,6,2,0,4,6,2,0,4,0,2,2,2,0,0
0,0,8,2,14,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0
2,34,10,12,18,4,16,37,24,10,60,6,10,16,0,14,6,14,2,6
8,2,10,16,6,4,12,2,23,8,4,14,2,4,0,12,6,6,2,4
6,8,10,14,4,10,8,14,2,8,10,6,6,4,2,14,14,8,12,0
0,6,10,12,12,4,22,16,12,20,0,18,4,2,6,17,6,6,6,0
8,2,0,10,18,2,22,10,4,22,16,10,4,2,4,8,6,8,8,6
18,36,16,22,12,8,16,20,4,14,8,20,8,14,8,6,8,26,12,4
8,4,6,22,16,26,26,6,4,8,4,4,6,2,2,14,2,8,2,16
4,2,6,10,10,8,10,12,4,10,14,2,16,8,2,6,4,10,10,10
27,12,0,10,12,0,4,10,4,8,2,2,8,2,6,2,4,2,6,0
10,8,12,10,14,18,30,56,28,52,16,22,10,36,4,33,18,8,12,8
0,0,0,14,2,4,2,18,6,8,0,2,0,2,0,0,0,0,2,0
0,2,0,12,2,8,0,2,8,8,4,4,0,0,0,2,0,0,6,2
8,2,2,6,2,14,2,6,8,2,2,6,2,2,4,6,0,4,4,6
4,4,8,10,8,10,10,6,2,6,10,8,2,4,6,4,6,2,0,4
0,2,0,0,2,8,6,4,14,0,6,4,2,6,6,2,0,0,0,2
6,0,0,2,2,4,10,4,0,0,0,4,2,6,0,2,4,2,0,0
6,12,14,4,16,14,6,16,8,0,16,6,8,18,6,2,6,2,6,2
0,0,4,0,4,2,6,0,4,0,0,0,2,6,0,0,4,0,0,14
0,10,2,12,6,10,4,8,14,12,38,10,4,28,16,16,10,8,16,20
8,2,4,10,6,2,6,12,2,10,6,0,0,2,4,10,8,4,6,0
0,10,0,2,4,12,4,2,0,2,2,0,0,0,0,2,2,14,0,0
0,12,8,4,8,6,14,36,10,12,14,14,8,10,8,24,18,10,16,0
2,6,4,6,12,10,6,16,14,10,2,14,12,0,4,4,7,4,10,0
14,10,4,22,30,14,12,46,24,18,0,26,20,20,20,23,28,18,25,8
0,0,4,4,0,4,4,0,2,0,0,2,6,10,0,0,0,0,0,0
4,14,6,18,0,10,12,57,34,20,10,12,6,22,0,8,8,2,0,0
18,8,0,0,6,4,0,10,2,2,16,9,2,6,2,8,6,8,8,6
18,8,16,12,10,10,18,4,10,14,22,6,6,6,4,30,18,0,2,8
6,8,6,6,10,8,10,8,10,12,8,2,4,4,8,10,4,10,2,4
0,0,2,4,12,0,2,4,8,16,4,10,8,13,4,0,0,0,4,2
0,2,2,14,12,6,4,4,2,2,12,6,8,0,0,0,2,0,0,0
8,37,17,14,22,0,26,8,12,24,2,18,14,8,4,10,12,2,2,0
2,4,2,6,4,0,4,0,0,4,6,4,0,0,2,4,2,2,0,2
4,2,4,4,0,4,14,2,14,10,2,0,8,4,6,10,4,0,4,6
0,0,0,2,0,2,0,2,0,0,6,4,2,2,8,0,0,2,2,0
0,2,4,7,0,2,10,8,2,2,2,2,0,0,0,0,4,0,0,0
2,0,6,60,0,10,0,0,0,4,6,0,8,4,0,4,8,0,28,4
2,4,0,4,0,6,4,10,4,0,2,4,2,2,0,6,0,0,8,0
14,22,16,12,18,10,9,14,6,8,18,37,10,13,4,23,12,22,22,14
4,20,10,17,12,14,24,12,16,12,28,18,6,8,14,16,10,8,14,8
4,27,6,22,28,12,24,16,22,32,14,42,38,18,14,16,24,14,2,6
8,4,12,12,10,20,6,8,19,8,14,16,4,8,4,10,16,10,6,8
0,0,2,4,10,10,4,6,18,6,6,2,0,2,0,6,6,4,0,0
0,4,0,4,4,12,10,10,10,2,8,8,6,10,0,4,0,0,12,0
16,46,30,54,82,59,51,77,40,51,42,96,62,62,74,74,66,10,44,36
10,22,10,24,30,22,52,26,24,24,32,44,34,32,28,34,18,18,51,26
2,29,6,36,24,20,20,6,12,20,4,12,0,14,4,16,4,2,10,6
6,0,0,4,0,2,0,6,4,4,6,12,0,8,0,8,6,4,10,0
2,8,4,0,4,4,6,10,12,4,2,12,6,2,8,0,8,12,10,0
2,10,6,6,0,8,2,0,2,8,2,14,2,2,0,12,4,0,16,2
14,12,6,8,22,10,14,10,6,16,18,12,10,2,6,10,6,8,0,12
4,0,6,12,26,32,46,83,32,78,46,32,20,20,2,6,10,12,16,8
2,2,4,0,4,2,6,14,15,24,22,22,8,8,4,20,12,6,8,10
0,4,4,8,12,8,16,20,6,12,12,25,8,12,12,12,14,8,8,6
4,2,6,16,8,6,16,14,4,22,4,12,16,10,0,6,4,10,16,0
6,10,10,12,16,24,65,30,29,14,14,22,22,28,4,18,14,4,18,12
6,4,16,20,20,20,24,26,22,12,10,20,25,18,14,20,16,12,8,0
0,4,12,14,4,4,16,12,8,12,0,14,6,10,0,6,2,4,6,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0
14,20,12,32,20,16,30,24,34,14,20,36,12,14,0,4,20,10,16,8
4,14,20,20,34,26,26,26,44,30,34,18,28,12,36,8,16,26,30,14
4,20,24,30,38,22,46,12,56,40,18,44,12,16,10,32,24,14,34,22
12,4,12,10,18,14,20,12,29,43,22,28,40,20,6,26,12,6,10,2
22,8,10,40,12,18,12,8,28,4,20,12,14,20,14,45,12,6,24,8
14,4,12,10,24,12,40,10,28,23,41,20,14,32,4,28,18,20,28,26
12,12,20,20,28,37,34,38,28,20,34,31,26,16,28,24,34,12,20,14
2,6,4,4,10,4,4,12,0,4,0,4,4,0,4,12,10,2,4,10
26,26,14,40,64,112,0,36,52,54,62,84,36,42,66,44,34,30,30,26
0,4,10,2,20,18,20,16,23,24,20,30,12,12,36,16,22,22,8,12
13,12,18,36,14,18,42,26,28,28,34,34,24,30,10,8,12,14,14,10
8,10,22,0,26,14,10,48,18,20,12,22,16,16,2,28,6,8,8,6
0,6,18,36,36,46,52,32,56,38,12,12,26,22,22,16,14,12,12,22
4,10,8,24,24,16,12,12,8,4,12,8,6,2,8,8,6,18,10,2
4,2,4,32,16,18,22,15,15,8,14,20,10,28,4,2,4,0,4,2
6,4,2,10,26,12,4,18,6,16,14,30,16,28,4,14,8,12,12,18
4,12,12,8,32,16,24,20,21,10,10,16,6,22,10,6,20,10,10,0
4,8,2,6,0,6,12,2,6,2,0,2,8,4,10,0,4,2,4,4
10,8,6,8,16,16,12,26,22,15,12,18,16,10,22,8,8,10,22,6
2,0,10,8,24,10,30,2,10,4,6,10,0,2,8,4,10,2,6,4
8,8,8,20,33,32,24,35,8,12,10,22,6,6,10,12,8,12,10,8
8,10,8,6,10,14,16,16,16,4,12,12,10,10,4,18,4,8,14,10
2,0,6,16,10,14,28,16,34,14,10,6,6,18,8,12,14,2,14,37
20,10,14,12,12,8,28,24,19,10,22,14,16,20,14,18,24,12,34,20
2,4,10,16,32,50,64,24,22,16,26,26,2,8,2,24,8,14,18,2
14,53,16,10,28,24,72,26,40,22,47,24,14,12,18,8,18,14,54,18
4,4,6,8,12,28,16,12,12,6,0,4,6,4,4,14,6,4,14,32
8,2,14,10,30,16,24,24,16,20,10,24,6,12,10,8,4,4,28,14
